,fire_size_class,latitude,longitude,discovery_month,disc_dow,Vegetation,remoteness,elevation,Temp,Wind,Humidity,Precipitation
12513,B,34.892254,-82.377251,Feb,5,16,0.137367758,345,9.94076119,3.277224112,69.46397921,21.56666667
12515,B,31.4128,-89.7406,Mar,0,12,0.206282864,106,11.90009645,2.861699478,62.79185179,57.4
12516,B,45.61425367,-93.67907425,Apr,1,15,0.235519749,309,3.077124371,3.156127461,55.66912537,0
12517,C,31.3769,-90.2933,Oct,1,12,0.211379125,137,22.07525818,1.668478862,67.93831935,14.3
12518,B,33.78444444,-85.46916667,Feb,5,16,0.165786596,341,9.469591522,2.751345264,62.19609239,40.76666667
12520,B,32.5614,-84.1167,Apr,6,12,0.154468837,133,16.57780423,3.750634921,62.10825131,236.9666667
12521,B,34.8153,-88.3781,Mar,0,16,0.191485483,172,8.105576628,3.542130823,67.9833816,43.96666667
12522,B,33.2197,-88.2653,Apr,1,16,0.191507469,73,15.57950653,2.928020852,62.01817148,0
12523,B,31.62218333,-89.72791395,Jan,5,12,0.20601061,117,3.32740113,0.720762712,25.96751412,0
12524,B,31.2923,-81.8572,Mar,1,12,0.135225957,25,20.80685886,4.495968129,63.93308648,28.33333333
12525,B,35.08666667,-83.85361111,Feb,5,15,0.150432422,725,1.42334334,1.387121695,71.53911043,42.03333333
12527,B,33.0627372,-95.9036787,Apr,5,16,0.262225121,180,17.17280927,3.700172513,71.40478945,0
12529,D,36.551169,-119.18765,Jun,5,0,0.487811993,150,24.59737158,2.736535877,47.63808259,0
12531,B,35.9434,-81.52825,Feb,3,15,0.129179015,382,6.617723257,1.672060502,57.92066795,19.7
12532,B,41.55497037,-74.08299979,Apr,3,15,0.061293284,178,10.86012852,4.171978453,57.76850474,0
12533,B,32.8429146,-89.6726219,May,2,12,0.20462488,120,21.71142565,2.523904339,71.98257234,31.9
12534,G,67.3661,-143.1689,Jul,6,0,0.741167712,0,18.98503555,2.434708126,48.6734174,0
12535,B,27.64139,-80.87027999,Jan,4,12,0.129453044,26,10.5211118,1.999730488,48.40791221,13.1
12536,B,30.82292,-94.43125,Oct,2,12,0.25009148,112,20.18704937,1.736309254,59.59984239,0
12537,B,40.2166,-109.8507,Apr,5,14,0.392345379,1476,4.47260748,2.850588906,34.55130399,0
12538,B,33.86111111,-117.4811111,May,4,16,0.472133869,392,16.39772626,2.593935328,71.03439324,0
12539,B,36.4583,-79.505,Mar,2,0,0.110992153,197,5.620481285,3.30410241,61.69476412,21.73333333
12541,B,34.448,-94.96483,Oct,0,16,0.252512561,328,22.42792213,2.493363139,56.79445941,0
12549,B,32.4310175,-100.5520694,Dec,2,12,0.306634121,730,11.76942709,5.42137904,44.13075973,0.433333333
12550,B,39.58,-122.9883333,Oct,1,0,0.525222353,1332,14.67011107,2.288680549,67.58103957,45.13333333
12551,B,26.8913,-81.8597,Jun,5,12,0.138899686,12,27.75000281,3.392341102,65.5317297,43.63333333
12552,C,41.2608,-115.9839,Aug,4,15,0.453052141,2014,23.16244746,2.7382774,26.67866372,0.7
12554,E,26.571259,-98.774385,Jul,1,12,0.294509748,106,30.53656725,4.819025783,57.4722067,0
12555,C,31.494317,-89.39189,Mar,6,12,0.203029054,106,10.93109014,2.704261875,68.28938605,55.46666667
12557,B,41.0983379,-74.06994329,Apr,2,15,0.061364919,151,12.21779599,3.721716617,54.26915253,31.73333333
12558,B,33.81667,-81.63333,Jun,0,16,0.131447379,200,25.17023436,2.590966786,67.87147084,94.06666667
12559,B,37.55,-83.167,Mar,0,0,0.14286721,313,7.534564165,2.613675614,71.90246139,104.7333333
12560,B,37.15895,-121.982817,May,2,0,0.516087625,414,15.08581904,3.261519465,66.45879517,8.2
12561,C,33.65425,-98.28066,Sep,1,16,0.284210149,334,25.49578919,4.136877739,63.98476384,128.8
12563,B,32.84792,-94.51875,Aug,5,12,0.249421136,100,29.5839597,3.561936653,63.9077001,0
12565,C,32.1595947,-97.1500074,Aug,4,12,0.274577782,217,30.36725586,3.668024292,52.89309982,6.366666667
12567,B,28.432808,-99.226949,Mar,0,12,0.297154692,121,15.90714379,2.850780774,62.47995277,6.866666667
12569,B,38.94231316,-105.3217893,Jul,2,0,0.348624244,2524,21.96452037,5.354868601,71.12334403,0
12570,B,35.2517,-78.9783,Dec,5,15,0.107075762,67,8.456312699,3.182879471,71.83480969,19.63333333
12571,B,37.53515,-85.51953,Mar,1,0,0.16398729,246,9.920840831,3.16230943,61.1904562,28.8
12572,B,33.44605827,-84.29981383,Jun,2,16,0.155497906,276,23.95594401,2.265207995,67.08976318,0
12573,B,34.7,-78.65,Nov,1,16,0.10453739,27,13.44067891,3.312483618,51.57660505,2.033333333
12574,C,33.0167,-111.6307,Jul,0,16,0.414042617,413,32.71052875,3.258328851,27.47862532,0
12576,B,43.02233999,-89.01921999,Jul,2,9,0.193338143,262,20.67294271,2.1802358,68.23819411,0
12577,B,30.3717,-82.9208,Nov,0,12,0.145406475,29,16.58029672,3.071934149,59.97103127,0.766666667
12578,C,31.37682,-93.72744,Jul,2,12,0.243115684,67,28.29045356,1.129117789,64.75121086,4.8
12580,C,33.108173,-87.134124,Oct,1,16,0.181300407,148,6.866666667,1.7,31,0
12583,C,34.203451,-87.889812,Jun,4,16,0.187431073,200,25.32812529,1.187334832,72.01681368,20.5
12584,B,30.87361,-85.46806,Feb,5,12,0.167863291,44,8.857006852,2.309634483,66.69957602,14.4
12586,B,37.4683,-78.8417,Aug,1,0,0.104598193,204,25.36053711,1.86333853,63.91840618,26.76666667
12587,B,37.25455556,-79.68839444,Apr,1,0,0.112162482,342,14.60169625,2.244231615,52.5083159,39.13333333
12588,B,29.6455,-81.9178,Mar,1,12,0.137051911,56,14.87969925,0.602255639,52.62616822,0
12590,B,35.72392998,-91.62039999,Feb,1,15,0.220663583,153,5.183299302,2.521909876,56.3958617,18.73333333
12592,B,34.0871,-84.5706,Apr,3,16,0.157501451,338,16.31115569,3.74547186,54.47092116,23.46666667
12593,B,34.40947413,-89.72336051,Sep,5,16,0.204037511,113,22.6373445,3.059762832,53.22346771,2.6
12594,D,26.83,-80.43,Jul,0,12,0.126284252,15,27.42342363,3.538874848,78.99424288,130.2
12595,C,32.1847,-85.2661,Oct,6,12,0.165067224,103,20.65578973,2.648653355,74.59753748,11.8
12598,B,33.71705001,-91.91058,Sep,0,16,0.224614168,58,24.70948934,1.144180136,65.18781736,1
12599,B,35.03875,-86.47559,Oct,1,15,0.174067498,248,22.05108768,1.139428084,66.70005793,0
12600,B,35.5317,-81.4383,Jul,6,15,0.12862697,314,27.24687034,1.862899312,60.82500472,0
12601,B,34.2833,-82.35,Feb,5,16,0.137513675,193,8.014589192,2.3373501,62.16534892,6.466666667
12604,B,29.76042,-97.63125,Apr,2,12,0.280949786,135,20.97093016,4.511572594,61.63051482,0
12607,B,26.57695,-81.58,Jul,4,12,0.13670182,13,27.477716,2.422521526,74.34024875,75.06666667
12609,B,35.76417,-101.9577,Feb,5,15,0.317893201,1101,2.679832646,6.889341121,43.66420124,0
12610,C,48.675,-102.089,Apr,3,16,0.314348067,561,-1.535367259,6.977171738,70.52962838,2.3
12611,C,44.80214,-91.07364,Nov,6,15,0.211626076,323,8.664251435,3.542075222,65.41564292,32.26666667
12617,B,39.9458333,-74.19,Feb,1,0,0.062896655,1,4.098855061,3.005754701,60.90742932,20.3
12619,B,45.1408,-107.389,Apr,1,9,0.366416894,1124,5.328915575,4.245257575,46.69775269,1.933333333
12620,B,35.68,-120.6861111,Dec,2,15,0.503628113,201,11.52824543,2.018291838,59.70014562,0.633333333
12621,B,36.11166667,-81.31576667,Apr,0,0,0.127194845,326,9.073291506,1.974608432,56.58777976,0
12622,F,48.05,-108.784,Oct,6,15,0.379451581,988,9.600202827,4.474096924,54.62482212,8.866666667
12623,C,30.4797,-88.2847,Apr,6,12,0.193694212,37,17.12360416,3.327763292,76.12940705,90.16666667
12624,B,35.178029,-101.595726,May,0,15,0.314780797,1080,17.72606707,7.344706098,31.92687476,1
12625,C,31.07833333,-89.10833333,Apr,5,12,0.200749178,73,14.67602305,2.533064888,59.02901706,0
12626,B,45.0929166,-89.2326,Mar,0,9,0.194650789,436,-1.11945442,4.788421051,71.46816811,0
12627,B,32.85833333,-94.63533333,Apr,4,12,0.250501693,134,16.01307937,3.336967281,69.42580814,0
12628,C,34.14673,-92.35011,Oct,6,16,0.228393893,62,22.34183021,3.344920323,67.24356654,0.533333333
12629,B,33.3167,-110.439,May,2,16,0.402033023,812,17.70498515,2.649568861,28.34657847,0
12632,B,33.08918472,-82.8272938,Oct,3,16,0.142567354,129,20.73778769,0.782906616,63.95812197,0
12634,B,42.62499365,-79.09347485,May,1,4,0.104501031,185,8.33850307,3.759486861,66.04652766,23.33333333
12635,B,31.17886083,-84.2007803,Mar,4,12,0.156236058,65,13.18679625,1.67500401,60.49329956,0
12636,C,34.0857053,-89.73578052,Jan,5,16,0.204361749,108,1.824203366,0.536458333,25.15454907,0
12638,B,37.425,-113.54,Aug,2,0,0.430340822,1957,18.7655418,6.770453097,81.16209271,411
12639,B,32.975,-105.68,Apr,2,12,0.355625876,2676,13.37261855,5.577725699,25.32712599,0
12642,B,34.78660431,-88.4462255,Apr,5,16,0.192124617,161,16.66765875,4.03720202,46.3808881,90.33333333
12644,B,33.56278,-80.90222002,Feb,1,16,0.125134571,94,8.031358765,2.666454919,53.57520648,30.53333333
12648,B,18.292858,-66.680679,Feb,1,12,0.017091323,423,24.25310978,4.470329683,79.73433561,0
12649,C,33.57777778,-93.76111111,Feb,5,16,0.241862478,95,6.386636451,1.654889572,71.69056322,6.466666667
12650,B,30.88837778,-84.64972222,Jan,2,12,0.1604876,40,3.506963787,0.924326834,24.54135868,0
12652,B,28.532957,-99.232979,Mar,2,12,0.297126717,184,16.16465115,2.718721573,61.48245917,6.866666667
12654,C,33.45000002,-81.46999998,Jul,2,16,0.130243694,113,26.06864115,1.068858345,78.00620543,81.56666667
12655,C,48.8586,-99.7696,Apr,0,15,0.292165933,627,6.537200324,6.073513667,65.10481699,10.36666667
12657,B,35.985,-87.66,Nov,3,15,0.184235785,205,19.11847084,3.560580046,53.34651227,0
12658,B,46.78028715,-94.6732339,Apr,3,15,0.244510057,431,3.677404837,3.598562222,72.42645061,4.066666667
12659,B,35.34,-108.485,Jun,3,15,0.381477159,2415,15.91570433,2.772001072,46.99444563,28.16666667
12662,B,35.88136666,-82.61975,Apr,4,15,0.138924768,723,7.842156771,2.048018099,70.47766668,0
12663,C,34.13333333,-110.8,May,4,16,0.405057674,1889,14.76172619,4.301256614,71.30095237,0
12665,B,33.00801,-95.20433,Feb,6,16,0.255713615,148,9.773388956,3.753787179,63.13812367,0
12667,B,31.56607217,-85.04332455,Jun,0,12,0.163514939,50,26.15536195,1.05041988,61.46429741,0
12669,B,29.7451,-85.1923,May,1,12,0.166267505,7,24.76051561,2.821221538,79.87123699,54.4
12670,C,34.63353333,-79.28208333,Feb,5,16,0.11013361,44,10.51621499,3.579234933,59.87938482,21.63333333
12672,B,32.45888998,-94.91639001,Aug,5,12,0.253407919,122,27.72301013,2.255559956,70.57814774,2.6
12673,C,34.282689,-118.717709,Jul,6,16,0.484409757,306,21.38628022,2.490527953,61.68831578,0
12674,B,31.60274,-92.09977,Sep,2,12,0.227853815,41,25.49928272,0.71348243,78.29496396,39.66666667
12675,C,32.68561061,-83.74394049,May,3,12,0.151041208,130,21.70576665,2.313398253,73.56561494,15.2
12679,B,45.8886,-120.521,Aug,6,15,0.497628156,661,23.65091603,2.361148969,45.02285306,1
12680,B,36.2333,-81.4,Jul,4,0,0.127871109,726,21.03893004,1.495171926,71.31035246,0
12681,C,34.82891667,-79.07421667,Jan,3,16,0.108181887,56,2.5697609,1.041209564,24.3255814,14.13333333
12683,B,34.11665998,-79.64999998,Apr,3,16,0.113706496,25,13.23332866,3.260600528,63.86183496,0
12685,C,33.13111111,-116.4338889,Apr,6,16,0.462038994,525,12.18280423,3.001322751,32.31613757,0
12686,B,28.35,-82.59,Jun,3,12,0.144114555,20,24.2116529,2.097716291,72.51955735,27.6
12687,B,38.24388888,-120.9369444,Sep,0,0,0.504774061,114,24.42974423,2.669704155,39.78128365,0
12688,C,28.06110998,-80.68166002,Mar,2,12,0.127417389,13,19.23851325,4.327805156,70.55345218,4.666666667
12690,B,32.00813056,-83.26193056,Apr,4,12,0.1472149,59,15.66170907,1.990266048,62.5950452,0
12692,B,29.52333,-82.16749998,Jul,3,12,0.139372018,28,26.48120412,1.961962017,73.62751893,61.73333333
12693,B,34.02195495,-95.10391117,Jul,1,16,0.254089648,164,28.91581444,2.425075183,54.28065713,0
12694,B,32.67861111,-82.63519444,Nov,1,12,0.141140589,94,10.8871047,1.652594595,60.68420596,0
12695,B,34.38722,-80.38861,Mar,0,16,0.120047808,79,12.35888977,4.022735266,69.26059448,0
12696,C,33.3333,-86.1258,Jan,5,16,0.172016724,215,5.784489525,2.328786019,67.58189802,26.1
12697,B,18.403494,-67.081078,Jan,1,12,0.020307659,170,16.43500644,3.989192708,46.30659449,0
12698,B,44.40079272,-73.66425778,Apr,4,15,0.056704444,253,5.398201823,2.555511487,61.48795242,24.1
12700,B,31.47442,-87.72615,Mar,5,12,0.187850407,84,11.96033926,4.214119369,63.03270264,0
12701,B,31.4809,-81.8361,Jun,1,12,0.134897041,27,25.00022023,3.795102689,55.98874859,1.7
12703,C,39.828327,-90.935582,Feb,0,0,0.212189325,210,-1.031359803,5.427015483,69.89718722,20.66666667
12705,C,33.5275,-89.5878,May,4,16,0.203377714,121,21.84687838,2.243561591,72.86706347,50.73333333
12706,B,32.4756,-83.6708,Jul,5,12,0.150535157,109,29.15964947,2.820191799,67.45919929,160.5
12707,B,32.5397,-86.5133,Nov,2,12,0.176073028,104,16.0998246,3.030845277,57.86091445,17.33333333
12708,B,34.83284634,-90.05787121,Oct,0,16,0.206834491,74,20.14414021,3.421626984,60.80482491,2
12709,E,32.70955,-100.9321,Feb,5,12,0.310064498,730,8.022593557,4.458938153,56.41007144,0
12710,B,32.01289,-94.7113258,Jan,3,12,0.251813955,147,4.72737307,1.018763797,24.42,1.866666667
12711,B,35.045,-78.7817,Oct,2,15,0.105476731,46,20.31300584,3.134351181,74.08436949,0
12712,B,33.11807997,-95.38614999,Jan,2,16,0.257338628,165,10.00572835,3.542332395,56.35673744,0
12713,B,33.09805997,-94.31861001,Apr,6,16,0.247381047,106,16.28667363,3.422806642,59.72948638,22.86666667
12714,B,31.57569271,-82.35312083,Feb,3,12,0.13942578,63,8.288571055,2.286716446,72.57886609,35.23333333
12716,B,34.0537,-81.97482,Jun,0,16,0.134325115,178,24.74500736,2.867510827,64.53081318,18.93333333
12718,B,37.0355,-78.44017001,Dec,5,0,0.101310574,174,4.164981716,1.244521125,74.00254975,0
12719,B,36.305,-77.905,Dec,0,0,0.097036076,64,13.11120381,1.939755373,50.38358975,0
12720,C,33.730067,-117.330933,Jan,6,16,0.470700309,513,6.381926251,0.864208402,39.99285988,0
12722,C,33.93853056,-85.31267222,Jan,0,16,0.164274236,275,4.474352777,1.756967109,49.48061089,0
12723,B,32.34204999,-97.06905999,Apr,6,12,0.273684029,182,16.56629345,5.554427604,65.37466283,95.7
12724,B,31.8511562,-89.88150416,Feb,3,12,0.207249332,141,7.377037487,2.841337556,79.15694241,183
12725,G,35.55,-101.7833,Apr,3,15,0.316350237,997,11.15443887,6.611861505,47.04497231,23.4
12727,B,33.260098,-81.301834,May,1,16,0.128881212,66,24.23455835,2.103565362,65.32371983,0
12729,B,35.8333,-82.6,Nov,0,15,0.138777266,710,12.82337072,1.912945823,63.67299594,14.2
12731,B,27.13,-80.33,Jun,6,12,0.125129652,13,9.666666667,0.783333333,22,0
12732,B,32.5489,-88.9428,Sep,5,12,0.198156014,150,25.60268994,2.098085771,70.35015678,50.06666667
12736,C,31.35527778,-90.89194444,Oct,3,12,0.216898122,112,21.30756191,1.918617794,66.59579888,332.9
12737,G,43.223611,-104.8775,Aug,3,9,0.342552888,1382,22.71686472,3.902504059,43.96094195,7.766666667
12738,B,35.6883,-86.155,Feb,2,15,0.170771479,386,3.186454659,3.15030457,59.66666667,0
12741,B,33.780817,-117.04915,May,5,16,0.467815052,552,19.66222282,2.687064312,59.03344687,0.5
12742,B,35.57977,-94.40613,Jul,3,15,0.246591848,276,31.39242374,2.20698279,50.20994584,0
12744,C,32.79162506,-84.53847032,Nov,3,12,0.158091417,226,16.91704101,2.309631562,73.08223667,0
12745,B,31.866517,-103.12935,Jul,0,12,0.331743291,873,30.49250736,4.496759275,32.72668854,0
12746,C,37.616,-89.0833,Feb,3,0,0.196293648,185,2.549945941,4.185166619,45.33333333,0
12749,C,34.69315,-77.61726,Mar,6,16,0.095497223,22,12.33379572,2.594006632,66.48904718,13.6
12750,C,34.401032,-100.883203,Mar,1,16,0.30845719,732,4.150355624,4.840092724,66.53916245,18.5
12752,B,45.26899,-88.42139,May,6,9,0.187196682,349,13.66618835,2.689532824,60.8881367,48.23333333
12753,B,47.31692262,-93.2816149,May,2,15,0.231444673,422,4.840255116,3.858705298,64.34882516,17.76666667
12754,B,37.99306779,-82.41376311,Nov,3,0,0.135914695,243,11.19442371,1.496615192,62.26505792,38.86666667
12756,B,31.85625,-95.07708,Aug,0,12,0.255345269,104,29.54169665,2.189751875,64.67596584,0
12757,B,29.9568,-82.4394,Jan,3,12,0.141442923,45,14.61756227,1.702681267,76.56851725,5.233333333
12759,B,35.9,-82.6,Mar,0,15,0.138737676,1133,8.272144747,3.727042316,61.18350831,48.93333333
12763,B,31.05225495,-90.47006775,Apr,1,12,0.213248021,97,13.73699156,3.322620339,73.94799417,107
12764,G,46.52607,-85.54039,Aug,4,15,0.160770442,237,21.11349613,2.88402095,68.07389755,0
12765,B,43.32956,-115.937,Sep,3,9,0.45181519,1004,22.96941153,3.168936517,26.71052921,0
12768,B,29.41055001,-81.47139,May,3,12,0.133278307,6,22.17838136,3.329694575,68.14009293,0
12770,C,30.974333,-89.327333,Mar,3,12,0.202831016,95,14.47078697,3.335963469,61.74896553,30.63333333
12771,C,38.16327,-84.5398,Sep,2,0,0.154842113,266,22.16319392,2.94081097,56.59961835,7
12772,B,31.47565001,-97.22181999,Apr,4,12,0.275756877,214,22.34478491,5.075218089,63.44936282,252.5333333
12773,C,32.04388998,-95.96861,Feb,5,12,0.263556476,113,6.932007007,4.318251501,70.96417593,42.43333333
12774,B,37.3117,-78.2417,Mar,4,0,0.099419625,132,7.334622808,2.637474611,53.18776442,0
12777,B,41.158833,-121.318033,Jul,2,15,0.507342082,1681,17.31010482,2.769784434,42.39400553,1.866666667
12780,B,32.76703748,-82.34873348,Mar,5,12,0.138526133,92,16.21509895,2.609252054,61.65939137,0
12781,B,30.62602,-90.80057,Jun,0,12,0.216614194,28,28.02567981,2.696155149,68.21898877,5.133333333
12784,B,31.1242,-87.9672,Jun,4,12,0.19030671,7,25.30038264,3.586910687,73.64644542,73.06666667
12785,B,30.581809,-87.742259,Apr,2,12,0.188677232,54,19.05984405,4.110215347,74.78457445,78.8
12786,B,32.57656667,-94.8875,Jul,6,12,0.253054437,127,29.79882748,2.657241498,62.04122759,0
12787,C,42.30191,-96.52434,Apr,2,9,0.263152634,372,3.998072679,4.522996626,67.55649409,0
12788,B,32.09961953,-82.15933397,Jan,1,12,0.137316233,52,4.03565422,0.826976118,23.83945124,0
12789,C,33.11184,-85.542286,Mar,1,16,0.166901676,239,17.91840187,1.531856277,65.19188767,29.83333333
12791,C,25.65,-80.41,Apr,1,12,0.127203843,7,23.00558234,4.303094361,72.73777972,0
12792,C,48.73591,-119.4157,Mar,6,15,0.485782331,313,6.176215735,3.26390964,64.88122195,9.066666667
12794,B,35.74419,-78.90498,Apr,0,15,0.106132927,92,16.78036138,2.540774159,63.68127926,0
12795,B,39.24849001,-75.09440998,Mar,3,0,0.071030454,1,7.949552194,4.336377153,55.96611732,62.2
12796,B,30.52002,-93.06705,Mar,1,12,0.237636226,20,14.60812388,4.037086924,71.27427103,0
12798,B,31.982467,-97.44213,Oct,5,12,0.277459813,188,19.61392038,3.528177109,67.4029624,0
12808,C,25.5142,-80.4206,May,6,12,0.127426805,5,26.19171008,4.173631971,65.81058086,4.166666667
12810,B,33.03491914,-84.34133446,Mar,3,16,0.156152158,271,12.12121209,2.822558881,55.07992962,0
12811,B,32.60571,-99.20174,Jul,0,12,0.293660762,425,27.01964676,5.076917818,60.48157449,18.83333333
12813,B,34.26669535,-83.88706954,Feb,6,16,0.151252844,360,4.039337543,4.029403964,50.68564994,25.2
12815,B,31.2475,-82.82472222,Aug,0,12,0.143874963,57,28.51426879,1.665122382,73.76161961,0
12817,C,46.34400971,-101.8519137,Jul,5,9,0.312512339,670,22.43680413,5.926057849,62.42722373,15.93333333
12818,E,34.6743,-95.5239,Apr,5,16,0.257597591,193,14.0273493,4.250030278,63.9726824,29.7
12820,B,36.802903,-118.199592,May,4,0,0.477619616,1200,19.98272936,4.200482944,19.83970588,0
12821,C,33.78833333,-117.495,May,3,16,0.472322934,289,8.933333333,1.416666667,18,0
12822,C,45.6,-97.25,Aug,1,15,0.268953903,587,19.63547619,3.317393647,74.88533545,123.0666667
12823,B,42.64989591,-76.93698155,Apr,5,4,0.085614928,213,6.293391527,3.745357462,61.90906816,22.23333333
12824,B,42.0706,-76.6874,Nov,1,9,0.083653369,427,8.976022146,3.164796887,73.04021784,14.66666667
12826,C,36.57113772,-94.20091572,Apr,6,0,0.244097746,403,10.38399161,3.722292093,56.32877123,0
12828,B,32.75823998,-95.15374001,Mar,2,12,0.255414729,174,12.05479675,3.012162804,54.53512805,0
12829,E,32.7808,-110.5079,Oct,0,12,0.403084824,1569,21.94963846,4.248625561,24.70388011,0
12831,C,36.5508,-83.369117,Mar,3,0,0.145225332,385,0.98245614,0.785416667,20.99393939,0
12832,B,34.002,-81.34907,Dec,2,16,0.128801977,142,13.04148453,2.625958736,75.61753422,77.13333333
12836,B,29.91,-81.35,Jul,0,12,0.131796836,20,26.6508125,3.769748287,77.05801923,92.83333333
12837,B,34.24666667,-117.8375,Jun,4,16,0.475492833,607,10.33333333,0.7,2,0
12838,B,30.05624505,-97.25771026,Apr,1,12,0.277189951,135,19.38208472,3.38459989,46.95365708,0
12839,B,31.67716,-87.89616,Jan,1,12,0.189246006,87,3.770832194,1.853874174,48.65901039,20.43333333
12841,B,30.7633149,-95.9402472,Jul,6,12,0.264249768,93,28.53136134,1.635003973,64.10696921,8
12842,G,40.6831,-115.9164,Jul,2,15,0.452612113,1947,25.81884083,2.688492733,24.25004865,0.8
12843,B,35.0833,-80.6333,Nov,3,15,0.121770413,196,13.5005485,3.166019307,51.59434707,16.4
12846,B,31.47195418,-89.03329184,Nov,4,12,0.199766741,58,13.71314993,1.31078335,65.18578463,1.533333333
12847,B,30.29332997,-85.57221999,Sep,0,12,0.169253607,12,18.647236,2.120320609,75.12031239,0
12849,B,30.769293,-99.15453,Apr,6,12,0.294570202,446,20.43974463,1.86559318,63.8761115,0
12850,B,35.32391,-82.63296,May,1,15,0.139378539,704,19.31717993,3.532937568,61.54193343,56.73333333
12853,C,37.5719,-83.4733,Nov,3,0,0.145593386,263,8.959896461,1.920879656,58.49951757,20.33333333
12854,B,36.385,-119.4438889,Apr,3,0,0.490519041,86,15.67716729,1.816244739,60.84610604,6.1
12855,B,39.91945,-76.34167,Mar,5,0,0.081537354,112,5.353830867,3.609386492,62.81588352,21.3
12856,B,33.160852,-90.15595,Feb,5,16,0.208835768,95,3.410062978,2.739099265,73.48750657,60.43333333
12857,B,39.31388888,-121.585,Oct,0,0,0.510897285,24,20.51320973,3.88833307,63.06013658,0
